ts,service_day,bus,tr_seq,route,corrected_route,route_provenance,correction_source,service_category,has_swiftly,Route_vhist,Route_vhist_normalized,Route_Name_vhist,swiftly_route_id,swiftly_trip_id,through_run_parse
2025-09-17 07:53:51,2025-09-17,1114,22.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:53:54,2025-09-17,1114,23.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:53:54,2025-09-17,1114,23.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:54:10,2025-09-17,1114,24.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:55:07,2025-09-17,1114,26.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:55:07,2025-09-17,1114,26.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:55:59,2025-09-17,1114,27.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:55:59,2025-09-17,1114,27.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 09:55:59,2025-09-17,1114,135.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 11:54:55,2025-09-17,1114,208.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 11:54:55,2025-09-17,1114,208.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 14:37:15,2025-09-17,1114,336.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 14:37:15,2025-09-17,1114,336.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 13:57:47,2025-09-17,1114,322.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:53:41,2025-09-17,1114,21.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:54:10,2025-09-17,1114,24.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:55:04,2025-09-17,1114,25.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 09:55:59,2025-09-17,1114,135.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:55:04,2025-09-17,1114,25.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 13:57:47,2025-09-17,1114,322.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-25 13:47:40,2025-09-25,1810,172.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-01 16:17:47,2025-10-01,1901,505.0,1067,1067,Farebox,fare_reclaim,revenue,False,,,,,,10 + 67
2025-10-06 19:49:27,2025-10-06,1810,234.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-10-06 12:27:07,2025-10-06,1901,246.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-06 12:27:07,2025-10-06,1901,245.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-06 12:27:08,2025-10-06,1901,247.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-06 08:47:32,2025-10-06,1901,34.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-06 08:24:21,2025-10-06,1901,5.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-17 09:25:17,2025-10-17,1116,67.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-17 11:00:14,2025-10-17,1116,159.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-17 11:00:17,2025-10-17,1116,160.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-17 11:01:02,2025-10-17,1116,161.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-17 13:41:27,2025-10-17,1116,194.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-17 09:25:53,2025-10-17,1116,68.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-17 11:00:06,2025-10-17,1116,158.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-17 10:37:22,2025-10-17,1116,139.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-17 10:59:53,2025-10-17,1116,157.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-10-23 11:51:59,2025-10-23,1803,5.0,4331,4331,Farebox,fare_reclaim,revenue,False,,,,,,43 + 31
2025-10-23 11:52:14,2025-10-23,1803,7.0,4331,4331,Farebox,fare_reclaim,revenue,False,,,,,,43 + 31
2025-10-23 11:52:43,2025-10-23,1803,8.0,4331,4331,Farebox,fare_reclaim,revenue,False,,,,,,43 + 31
2025-10-23 11:53:01,2025-10-23,1803,9.0,4331,4331,Farebox,fare_reclaim,revenue,False,,,,,,43 + 31
2025-10-23 11:53:42,2025-10-23,1803,11.0,4331,4331,Farebox,fare_reclaim,revenue,False,,,,,,43 + 31
2025-10-23 12:54:02,2025-10-23,1803,28.0,4331,4331,Farebox,fare_reclaim,revenue,False,,,,,,43 + 31
2025-10-23 11:52:08,2025-10-23,1803,6.0,4331,4331,Farebox,fare_reclaim,revenue,False,,,,,,43 + 31
2025-10-23 11:53:31,2025-10-23,1803,10.0,4331,4331,Farebox,fare_reclaim,revenue,False,,,,,,43 + 31
2025-10-24 07:40:32,2025-10-24,1803,11.0,1765,1765,Farebox,fare_reclaim,revenue,False,,,,,,17 + 65
2025-11-09 14:00:05,2025-11-09,1901,68.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-11-09 14:00:09,2025-11-09,1901,69.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-11-09 14:51:45,2025-11-09,1901,82.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-11-09 14:52:54,2025-11-09,1901,83.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-11-09 17:58:37,2025-11-09,1901,129.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-11-09 17:58:59,2025-11-09,1901,131.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-11-09 17:58:57,2025-11-09,1901,130.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-11-11 08:09:27,2025-11-11,1901,5.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-11 13:41:12,2025-11-11,1901,196.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:44:22,2025-11-14,1807,10.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:44:27,2025-11-14,1807,11.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:46:06,2025-11-14,1807,12.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:46:09,2025-11-14,1807,13.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:46:11,2025-11-14,1807,14.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:48:03,2025-11-14,1807,16.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:49:18,2025-11-14,1807,17.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:49:23,2025-11-14,1807,18.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:51:32,2025-11-14,1807,19.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:42:06,2025-11-14,1807,9.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-14 08:48:00,2025-11-14,1807,15.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-11-16 10:51:52,2025-11-16,1901,35.0,171114,171114,Farebox,fare_reclaim,revenue,False,,,,,,17 + 11 + 14
2025-11-16 09:58:31,2025-11-16,1901,22.0,171114,171114,Farebox,fare_reclaim,revenue,False,,,,,,17 + 11 + 14
2025-11-17 13:40:53,2025-11-17,1116,258.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-12-08 14:55:44,2025-12-08,1901,12.0,176551,176551,Farebox,fare_reclaim,revenue,False,,,,,,17 + 65 + 51
2025-12-08 17:10:23,2025-12-08,1901,100.0,176551,176551,Farebox,fare_reclaim,revenue,False,,,,,,17 + 65 + 51
2025-12-08 17:10:23,2025-12-08,1901,101.0,176551,176551,Farebox,fare_reclaim,revenue,False,,,,,,17 + 65 + 51
2025-12-08 17:10:22,2025-12-08,1901,99.0,176551,176551,Farebox,fare_reclaim,revenue,False,,,,,,17 + 65 + 51
2025-12-08 19:28:13,2025-12-08,1901,225.0,176551,176551,Farebox,fare_reclaim,revenue,False,,,,,,17 + 65 + 51
2025-12-08 19:29:11,2025-12-08,1901,226.0,176551,176551,Farebox,fare_reclaim,revenue,False,,,,,,17 + 65 + 51
2025-12-09 09:31:24,2025-12-09,1901,88.0,674310,674310,Farebox,fare_reclaim,revenue,False,,,,,,67 + 43 + 10
2025-12-09 10:20:57,2025-12-09,1901,117.0,674310,674310,Farebox,fare_reclaim,revenue,False,,,,,,67 + 43 + 10
2025-12-09 10:42:52,2025-12-09,1901,125.0,674310,674310,Farebox,fare_reclaim,revenue,False,,,,,,67 + 43 + 10
2025-12-09 11:06:41,2025-12-09,1901,136.0,674310,674310,Farebox,fare_reclaim,revenue,False,,,,,,67 + 43 + 10
2025-12-09 11:31:31,2025-12-09,1901,143.0,674310,674310,Farebox,fare_reclaim,revenue,False,,,,,,67 + 43 + 10
2025-12-09 11:54:52,2025-12-09,1901,160.0,674310,674310,Farebox,fare_reclaim,revenue,False,,,,,,67 + 43 + 10
2025-12-09 11:55:03,2025-12-09,1901,161.0,674310,674310,Farebox,fare_reclaim,revenue,False,,,,,,67 + 43 + 10
2025-12-09 12:43:10,2025-12-09,1901,211.0,674310,674310,Farebox,fare_reclaim,revenue,False,,,,,,67 + 43 + 10
2025-12-15 07:21:48,2025-12-15,1904,12.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:21:52,2025-12-15,1904,13.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:22:47,2025-12-15,1904,15.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:23:41,2025-12-15,1904,17.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:23:44,2025-12-15,1904,18.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:25:15,2025-12-15,1904,20.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:29:40,2025-12-15,1904,22.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:30:47,2025-12-15,1904,24.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:50:29,2025-12-15,1904,32.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:52:30,2025-12-15,1904,34.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:54:10,2025-12-15,1904,35.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:55:07,2025-12-15,1904,37.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:55:40,2025-12-15,1904,38.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:57:22,2025-12-15,1904,40.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:59:19,2025-12-15,1904,43.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:59:25,2025-12-15,1904,44.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:00:31,2025-12-15,1904,45.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:00:46,2025-12-15,1904,46.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:02:46,2025-12-15,1904,49.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:02:50,2025-12-15,1904,50.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:04:02,2025-12-15,1904,52.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:04:04,2025-12-15,1904,53.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:04:08,2025-12-15,1904,54.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:05:43,2025-12-15,1904,56.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:06:13,2025-12-15,1904,57.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:07:26,2025-12-15,1904,59.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:08:26,2025-12-15,1904,61.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:17:50,2025-12-15,1904,68.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:48:37,2025-12-15,1904,77.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:48:43,2025-12-15,1904,79.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:50:52,2025-12-15,1904,81.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:50:55,2025-12-15,1904,82.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:50:57,2025-12-15,1904,83.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:51:01,2025-12-15,1904,84.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:51:04,2025-12-15,1904,85.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:51:06,2025-12-15,1904,86.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:51:08,2025-12-15,1904,87.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:51:12,2025-12-15,1904,88.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:52:19,2025-12-15,1904,90.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:52:22,2025-12-15,1904,91.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:52:25,2025-12-15,1904,92.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:52:27,2025-12-15,1904,93.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:52:29,2025-12-15,1904,94.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:53:18,2025-12-15,1904,96.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:54:39,2025-12-15,1904,98.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:54:44,2025-12-15,1904,99.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:55:31,2025-12-15,1904,101.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:55:33,2025-12-15,1904,102.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:56:30,2025-12-15,1904,105.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:56:38,2025-12-15,1904,108.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:56:40,2025-12-15,1904,109.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:56:45,2025-12-15,1904,110.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:56:48,2025-12-15,1904,111.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:54:26,2025-12-15,1904,36.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 07:57:17,2025-12-15,1904,39.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-15 08:48:40,2025-12-15,1904,78.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-12-16 13:38:46,2025-12-16,1901,213.0,1732,1732,Farebox,fare_reclaim,revenue,False,,,,,,17 + 32
2025-12-16 12:56:44,2025-12-16,1901,193.0,1732,1732,Farebox,fare_reclaim,revenue,False,,,,,,17 + 32
2025-12-23 08:50:26,2025-12-23,1604,11.0,1732,1732,Farebox,fare_reclaim,revenue,False,,,,,,17 + 32
